"comp_name","squad","player_name","player_position","player_age","player_nationality","player_foot","player_market_value_euro","matches","minutes","goals_per90","assists_per90","xg_per90","xa_per90","shots_per90","shots_on_target_per90","completed_passes_total","completed_passes_percent","progressive_passes","tackles","blocks","interceptions","pressures","goals_against_per90","save_percent","clean_sheet_percent"
"Ligue 1","Paris Saint-Germain","Ángel Di María","Right Winger",33,"Argentina","left",15,27,1853,0.24,0.44,0.25,0.52,2.91,0.87,889,73,131,33,25,7,320,0,0,0
"Ligue 1","Paris Saint-Germain","Kylian Mbappé","Centre-Forward",23,"France","right",160,31,2380,1.02,0.26,0.93,0.17,3.71,1.78,812,78.6,61,9,12,7,183,0,0,0
"Ligue 1","Paris Saint-Germain","Mauro Icardi","Centre-Forward",28,"Argentina","right",28,20,1079,0.58,0.25,0.8,0.26,3.17,1.08,144,81.8,10,6,5,4,164,0,0,0
"Ligue 1","AS Monaco","Alexander Nübel","Goalkeeper",25,"Germany","right",6,1,90,0,0,0,0,0,0,33,94.3,0,0,0,0,0,2,50,0
"Ligue 1","AS Monaco","Radoslaw Majecki","Goalkeeper",22,"Poland","right",3,1,90,0,0,0,0,0,0,25,67.6,0,0,0,0,0,1,50,0
"Ligue 1","AS Monaco","Vito Mannone","Goalkeeper",33,"Italy","right",0.6,9,810,0,0,0,0,0,0,201,70,1,0,0,0,0,1.56,60,22.2
"Ligue 1","AS Monaco","Benoît Badiashile","Centre-Back",20,"France","left",28,35,2870,0.06,0.03,0.06,0.02,0.72,0.13,2112,88.5,160,31,39,38,202,0,0,0
"Ligue 1","AS Monaco","Axel Disasi","Centre-Back",23,"France","right",18,29,2011,0.13,0,0.1,0.02,0.85,0.27,1327,86.7,80,29,30,27,171,0,0,0
"Ligue 1","AS Monaco","Guillermo Maripán","Centre-Back",27,"Chile","right",15,28,2089,0.22,0.04,0.09,0,0.6,0.26,1490,90.4,78,31,23,26,175,0,0,0
"Ligue 1","AS Monaco","Strahinja Pavlovic","Centre-Back",20,"Serbia","left",8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ligue 1","AS Monaco","Chrislain Matsima","Centre-Back",19,"France","right",6,9,352,0,0,0.04,0.04,1.02,0,244,89.7,18,8,6,1,36,0,0,0
"Ligue 1","AS Monaco","Ruben Aguilar","Right-Back",28,"France","right",10,33,2225,0.04,0.12,0.05,0.19,0.32,0.12,1317,82.4,94,84,38,37,413,0,0,0
"Ligue 1","AS Monaco","Djibril Sidibé","Right-Back",29,"France","right",8,30,1980,0,0.09,0.01,0.11,0.18,0,1522,83.4,133,63,30,46,237,0,0,0
"Ligue 1","AS Monaco","Aurélien Tchouaméni","Defensive Midfield",21,"France","right",40,36,3063,0.06,0.12,0.12,0.06,1.53,0.29,1552,83.8,162,142,54,64,656,0,0,0
"Ligue 1","AS Monaco","Youssouf Fofana","Central Midfield",22,"France","right",16,35,2873,0,0.09,0.06,0.07,1.19,0.16,1449,84.7,162,96,57,43,588,0,0,0
"Ligue 1","AS Monaco","Jean Lucas","Central Midfield",23,"Brazil","right",8,24,1183,0,0.09,0.09,0.06,2.2,0.225,686,87.15,54,15.5,3,10,150,0,0,0
"Ligue 1","AS Monaco","Eliot Matazo","Central Midfield",19,"Belgium","right",8,10,314,0.29,0.29,0.37,0.14,0.86,0.57,72,78.3,7,11,3,2,83,0,0,0
"Ligue 1","AS Monaco","Cesc Fàbregas","Central Midfield",34,"Spain","right",3.5,21,877,0.21,0.31,0.31,0.3,0.82,0.21,643,79.2,90,22,12,3,158,0,0,0
"Ligue 1","AS Monaco","Ismail Jakobs","Left Midfield",22,"Germany","left",7,23,1726,0.05,0.05,0.1,0.1,1.15,0.31,465,66.8,37,30,33,18,277,0,0,0
"Ligue 1","AS Monaco","Aleksandr Golovin","Attacking Midfield",25,"Russia","right",25,21,1069,0.42,0.76,0.23,0.41,2.27,1.01,404,68.8,43,26,22,17,312,0,0,0
"Ligue 1","AS Monaco","Sofiane Diop","Attacking Midfield",21,"France","right",20,32,2023,0.31,0.04,0.19,0.1,1.91,0.76,776,78.8,89,64,40,16,474,0,0,0
"Ligue 1","AS Monaco","Gelson Martins","Right Winger",26,"Portugal","right",18,23,1551,0.17,0.12,0.16,0.16,1.51,0.64,527,83.4,43,39,25,12,311,0,0,0
"Ligue 1","AS Monaco","Krépin Diatta","Right Winger",22,"Senegal","right",15,12,389,0.23,0,0.12,0.02,0.69,0.23,126,73.3,9,5,7,1,71,0,0,0
"Ligue 1","AS Monaco","Wissam Ben Yedder","Centre-Forward",31,"France","both",28,37,2607,0.69,0.24,0.66,0.22,2.35,0.76,643,73.7,77,19,19,10,346,0,0,0
"Ligue 1","AS Monaco","Kevin Volland","Centre-Forward",29,"Germany","left",22,35,2769,0.52,0.23,0.34,0.2,1.92,0.98,549,68.2,62,41,24,6,506,0,0,0
"Ligue 1","Olympique Lyon","Anthony Lopes","Goalkeeper",31,"Portugal","left",12,38,3420,0,0,0,0,0,0,971,82.6,5,0,1,0,4,1.13,70.8,28.9
"Ligue 1","Olympique Lyon","Jason Denayer","Centre-Back",26,"Belgium","right",20,31,2614,0.03,0,0.02,0,0.17,0.03,1592,95.8,72,34,69,22,179,0,0,0
"Ligue 1","Olympique Lyon","Sinaly Diomandé","Centre-Back",20,"Cote d'Ivoire","right",7,27,1133,0,0,0.08,0.02,1.27,0.24,639,89,40,12,22,23,110,0,0,0
"Ligue 1","Olympique Lyon","Jérôme Boateng","Centre-Back",33,"Germany","right",5,29,2368,0.04,0.04,0.01,0.02,0.3,0.11,1756,89.4,151,29,36,48,196,0,0,0
"Ligue 1","Olympique Lyon","Marcelo","Centre-Back",34,"Brazil","right",1.5,34,2907,0.09,0,0.04,0.02,0.71,0.22,1801,88.8,123,49,46,38,212,0,0,0
"Ligue 1","Olympique Lyon","Damien Da Silva","Centre-Back",33,"France","right",1.5,30,2661,0.14,0,0.06,0.02,0.78,0.37,1766,89.2,124,29,29,40,167,0,0,0
"Ligue 1","Olympique Lyon","Emerson","Left-Back",27,"Italy","left",14,2,90,0,0,0,0,0,0,51,81,0,3,2,1,14,0,0,0
"Ligue 1","Olympique Lyon","Léo Dubois","Right-Back",27,"France","right",14,37,2903,0.06,0.12,0.03,0.18,0.62,0.09,1818,79.4,218,49,67,30,355,0,0,0
"Ligue 1","Olympique Lyon","Malo Gusto","Right-Back",18,"France","right",7,2,2,0,0,0,0,0,0,1,100,0,0,0,0,1,0,0,0
"Ligue 1","Olympique Lyon","Bruno Guimarães","Defensive Midfield",24,"Brazil","right",30,33,1754,0.15,0.05,0.12,0.09,1.23,0.56,1306,89.4,120,85,24,19,437,0,0,0
"Ligue 1","Olympique Lyon","Thiago Mendes","Defensive Midfield",29,"Brazil","right",12,32,2243,0,0.04,0.07,0.06,0.88,0.28,1327,88.5,162,57,39,40,373,0,0,0
"Ligue 1","Olympique Lyon","Houssem Aouar","Central Midfield",23,"France","right",32,30,1781,0.35,0.15,0.52,0.2,3.59,1.26,852,84.4,98,19,16,16,269,0,0,0
"Ligue 1","Olympique Lyon","Maxence Caqueret","Central Midfield",21,"France","right",17,29,1761,0,0.05,0.04,0.1,0.46,0,940,86.6,148,83,43,30,558,0,0,0
"Ligue 1","Olympique Lyon","Habib Keïta","Central Midfield",19,"Mali","left",1,1,6,0,0,5.63,0,15,0,3,100,1,0,0,2,1,0,0,0
"Ligue 1","Olympique Lyon","Florent Da Silva","Central Midfield",18,"France","right",0.5,1,3,0,0,0,0,0,0,1,100,0,0,0,0,1,0,0,0
"Ligue 1","Olympique Lyon","Lucas Paquetá","Attacking Midfield",24,"Brazil","left",35,30,2275,0.36,0.2,0.38,0.25,2.25,0.91,1021,81.4,188,79,32,19,564,0,0,0
"Ligue 1","Olympique Lyon","Rayan Cherki","Attacking Midfield",18,"France","both",20,27,698,0.13,0.39,0.13,0.28,2.06,0.64,280,79.8,26,8,4,4,104,0,0,0
"Ligue 1","Olympique Lyon","Jeff Reine-Adélaïde","Attacking Midfield",23,"France","right",17,15,1082,0.045,0.085,0.25,0.19,2.515,2.13,512,81.35,52,4.5,6.5,4,61.5,0,0,0
"Ligue 1","Olympique Lyon","Karl Toko Ekambi","Left Winger",29,"Cameroon","right",15,35,2811,0.45,0.19,0.59,0.19,2.95,1.22,770,77.7,95,16,27,26,329,0,0,0
"Ligue 1","Olympique Lyon","Tino Kadewere","Right Winger",25,"Zimbabwe","right",8,33,2009,0.45,0.13,0.46,0.16,2.69,1.08,461,73.6,32,39,29,24,328,0,0,0
"Ligue 1","Olympique Lyon","Xherdan Shaqiri","Right Winger",30,"Switzerland","left",8,14,556,0,0.32,0.06,0.49,1.78,0,356,83.6,39,6,8,4,100,0,0,0
"Ligue 1","Olympique Lyon","Moussa Dembélé","Centre-Forward",25,"France","right",17,21,777,0.065,0,0.715,0.055,4.495,1.43,124,65.9,13,1.5,4,1,48,0,0,0
"Ligue 1","Olympique Lyon","Islam Slimani","Centre-Forward",33,"Algeria","right",2.5,19,599,0.235,0.08,0.315,0.18,3.725,0.545,190,73.5,19,5,1,0.5,64,0,0,0
"Ligue 1","LOSC Lille","Sven Botman","Centre-Back",21,"Netherlands","left",30,37,3309,0,0,0.03,0.01,0.44,0.14,2245,88.3,173,48,46,38,258,0,0,0
"Ligue 1","LOSC Lille","Tiago Djaló","Centre-Back",21,"Portugal","right",10,17,873,0,0,0,0.02,0.21,0,608,87.7,36,27,21,11,111,0,0,0
"Ligue 1","LOSC Lille","José Fonte","Centre-Back",37,"Portugal","right",1,36,3185,0.08,0,0.03,0.01,0.73,0.25,2117,90.6,127,49,61,34,194,0,0,0
"Ligue 1","LOSC Lille","Reinildo Mandava","Left-Back",27,"Mozambique","left",10,29,2180,0,0,0.01,0.05,0.17,0,1259,80.5,103,79,54,55,351,0,0,0
"Ligue 1","LOSC Lille","Domagoj Bradaric","Left-Back",22,"Croatia","left",4,26,1263,0.07,0.14,0.02,0.09,0.29,0.21,730,80.4,53,33,32,19,132,0,0,0
"Ligue 1","LOSC Lille","Zeki Celik","Right-Back",24,"Turkey","right",17,29,2381,0.11,0.08,0.03,0.1,0.6,0.23,1308,78.9,121,80,63,33,439,0,0,0
"Ligue 1","LOSC Lille","Jérémy Pied","Right-Back",32,"France","right",0.9,6,318,0,0,0.01,0.12,0.28,0.28,228,79.4,36,3,8,6,40,0,0,0
"Ligue 1","LOSC Lille","Benjamin André","Defensive Midfield",31,"France","right",15,35,2885,0,0.03,0.03,0.04,0.62,0.22,1737,85.1,174,111,69,61,688,0,0,0
"Ligue 1","LOSC Lille","Renato Sanches","Central Midfield",24,"Portugal","right",30,23,1270,0.07,0.21,0.16,0.11,1.49,0.21,822,83.2,96,19,18,17,234,0,0,0
"Ligue 1","LOSC Lille","Xeka","Central Midfield",27,"Portugal","both",9,33,1200,0.07,0.15,0.06,0.16,1.35,0.37,783,88.9,65,31,16,16,268,0,0,0
"Ligue 1","LOSC Lille","Yusuf Yazici","Attacking Midfield",24,"Turkey","left",15,32,1086,0.58,0.33,0.46,0.34,3.73,1.66,355,67.7,50,14,8,2,207,0,0,0
"Ligue 1","LOSC Lille","Jonathan Bamba","Left Winger",25,"France","right",22,38,2985,0.18,0.27,0.13,0.15,1.81,0.6,1331,78.7,114,43,32,28,467,0,0,0
"Ligue 1","LOSC Lille","Jonathan Ikoné","Right Winger",23,"France","left",22,37,2177,0.17,0.21,0.18,0.1,1.78,0.45,620,80.2,75,21,18,11,354,0,0,0
"Ligue 1","LOSC Lille","Isaac Lihadji","Right Winger",19,"France","left",3.5,15,196,0,0.46,0.3,0.35,1.84,0.92,75,69.4,10,9,6,0,46,0,0,0
"Ligue 1","LOSC Lille","Jonathan David","Centre-Forward",21,"Canada","both",50,37,2354,0.5,0.08,0.38,0.12,2.1,1.26,453,77.8,35,21,23,15,535,0,0,0
"Ligue 1","LOSC Lille","Timothy Weah","Centre-Forward",21,"United States","right",15,28,878,0.31,0,0.37,0.09,2.46,0.92,234,75.7,18,19,6,4,172,0,0,0
"Ligue 1","LOSC Lille","Burak Yilmaz","Centre-Forward",36,"Turkey","right",2.3,28,2051,0.7,0.22,0.45,0.18,2.68,1.18,399,75.3,22,6,11,6,317,0,0,0
"Ligue 1","Olympique Marseille","Pau López","Goalkeeper",27,"Spain","left",10,21,1817,0,0,0,0,0,0,531,80.1,1,0,1,0,4,1.44,67.9,20
"Ligue 1","Olympique Marseille","Steve Mandanda","Goalkeeper",36,"France","right",2,37,3330,0,0,0,0,0,0,942,71.1,0,0,0,0,4,1.22,66.7,21.6
"Ligue 1","Olympique Marseille","William Saliba","Centre-Back",20,"France","right",24,20,1800,0.05,0,0.03,0,0.3,0.05,1331,92.6,83,12,28,34,105,0,0,0
"Ligue 1","Olympique Marseille","Duje Caleta-Car","Centre-Back",25,"Croatia","right",16,33,2813,0.06,0.03,0.03,0.03,0.32,0.1,1632,86.9,82,35,40,35,234,0,0,0
"Ligue 1","Olympique Marseille","Leonardo Balerdi","Centre-Back",22,"Argentina","right",10,21,1634,0.11,0,0.1,0,0.72,0.22,918,87.8,43,40,32,34,238,0,0,0
"Ligue 1","Olympique Marseille","Álvaro González","Centre-Back",31,"Spain","right",4,32,2831,0.06,0.1,0.03,0.01,0.51,0.1,1702,89.3,105,38,48,31,182,0,0,0
"Ligue 1","Olympique Marseille","Jordan Amavi","Left-Back",27,"France","left",7,13,813,0.11,0,0.02,0.03,0.44,0.11,355,80.5,24,20,29,13,85,0,0,0
"Ligue 1","Olympique Marseille","Pol Lirola","Right-Back",24,"Spain","right",9,31,2051,0.06,0.15,0.075,0.105,0.47,0.115,846,74.5,75,20,22,18,122.5,0,0,0
"Ligue 1","Olympique Marseille","Boubacar Kamara","Defensive Midfield",22,"France","right",25,35,2894,0,0.06,0.02,0.03,0.62,0.25,1769,87.2,145,98,57,34,533,0,0,0
"Ligue 1","Olympique Marseille","Pape Gueye","Defensive Midfield",22,"Senegal","left",10,32,2058,0.09,0,0.06,0.06,0.74,0.17,1160,84.2,102,60,46,43,386,0,0,0
"Ligue 1","Olympique Marseille","Mattéo Guendouzi","Central Midfield",22,"France","right",22,24,1818,0.1,0.05,0.05,0.07,0.84,0.45,866,84.7,106,27,33,22,271,0,0,0
"Ligue 1","Olympique Marseille","Valentin Rongier","Central Midfield",27,"France","right",10,26,1887,0.05,0.1,0.05,0.05,0.81,0.29,1208,87,81,102,27,34,529,0,0,0
"Ligue 1","Olympique Marseille","Amine Harit","Attacking Midfield",24,"Morocco","right",9,28,2101,0.09,0.21,0.06,0.21,0.94,0.21,641,75.1,94,24,12,23,357,0,0,0
"Ligue 1","Olympique Marseille","Dimitri Payet","Attacking Midfield",34,"France","right",5,33,2417,0.26,0.37,0.19,0.29,1.6,0.63,1047,71.8,143,32,18,12,301,0,0,0
"Ligue 1","Olympique Marseille","Luis Henrique","Left Winger",20,"Brazil","right",6,19,675,0,0.67,0.02,0.24,0.8,0.53,228,77.3,18,7,10,8,80,0,0,0
"Ligue 1","Olympique Marseille","Salim Ben Seghir","Left Winger",18,"France","right",0.4,1,7,0,0,0,0,0,0,8,100,2,0,0,0,0,0,0,0
"Ligue 1","Olympique Marseille","Cengiz Ünder","Right Winger",24,"Turkey","left",18,9,281,0,0.64,0.08,0.57,3.2,0.64,91,70.5,10,3,5,3,44,0,0,0
"Ligue 1","Olympique Marseille","Arkadiusz Milik","Centre-Forward",27,"Poland","left",17,15,1220,0.66,0.07,0.63,0.09,3.17,1.4,221,73.2,14,15,6,7,170,0,0,0
"Ligue 1","Olympique Marseille","Bamba Dieng","Centre-Forward",21,"Senegal","right",8,5,129,0,0,0.11,0,0.7,0,15,75,0,3,0,1,25,0,0,0
"Ligue 1","OGC Nice","Walter Benítez","Goalkeeper",28,"Argentina","right",12,38,3420,0,0,0,0,0,0,990,80.8,0,0,1,0,3,1.39,72.5,23.7
"Ligue 1","OGC Nice","Marcin Bulka","Goalkeeper",22,"Poland","right",0.8,1,90,0,0,0,0,0,0,25,83.3,0,0,0,0,0,1,66.7,0
"Ligue 1","OGC Nice","Jean-Clair Todibo","Centre-Back",21,"France","right",18,15,1330,0.07,0,0.04,0.01,0.47,0.07,980,89.4,58,36,21,22,159,0,0,0
"Ligue 1","OGC Nice","Flavius Daniliuc","Centre-Back",20,"Austria","right",7,23,1477,0.06,0,0.05,0.02,0.49,0.06,974,88.2,74,29,20,19,168,0,0,0
"Ligue 1","OGC Nice","Robson Bambu","Centre-Back",24,"Brazil","right",3,15,1046,0,0,0,0,0.17,0.09,709,88.2,18,20,12,12,101,0,0,0
"Ligue 1","OGC Nice","Dante","Centre-Back",38,"Brazil","left",1,9,774,0.23,0.12,0.07,0.02,0.7,0.23,630,90.6,31,8,6,2,53,0,0,0
"Ligue 1","OGC Nice","Melvin Bard","Left-Back",21,"France","left",9,14,432,0,0,0.01,0.04,0.42,0.21,309,80.7,30,16,12,6,93,0,0,0
"Ligue 1","OGC Nice","Hassane Kamara","Left-Back",27,"Cote d'Ivoire","left",6,36,2960,0.06,0.03,0.03,0.07,0.82,0.12,1590,82.3,136,67,62,43,368,0,0,0
"Ligue 1","OGC Nice","Youcef Atal","Right-Back",25,"Algeria","both",15,18,956,0.09,0,0.06,0.05,0.75,0.47,508,80.3,41,31,14,26,131,0,0,0
"Ligue 1","OGC Nice","Jordan Lotomba","Right-Back",23,"Switzerland","right",6,30,2123,0.04,0,0.02,0.07,0.3,0.08,1185,82,74,38,45,18,281,0,0,0
"Ligue 1","OGC Nice","Mario Lemina","Defensive Midfield",28,"Gabon","right",10,28,1703,0.05,0,0.05,0.04,0.95,0.11,734,85.3,56,61,28,43,319,0,0,0
"Ligue 1","OGC Nice","Khéphren Thuram","Defensive Midfield",20,"France","right",10,29,1494,0.12,0,0.05,0.02,0.6,0.24,849,88,72,36,23,10,247,0,0,0
"Ligue 1","OGC Nice","Morgan Schneiderlin","Defensive Midfield",32,"France","right",4,28,2197,0,0.04,0.03,0.05,0.45,0.16,1422,88.1,103,53,39,36,420,0,0,0
"Ligue 1","OGC Nice","Hicham Boudaoui","Central Midfield",22,"Algeria","right",5,25,1736,0.16,0.1,0.12,0.06,0.83,0.47,701,82.2,47,54,23,18,453,0,0,0
"Ligue 1","OGC Nice","Alexis Claude-Maurice","Attacking Midfield",23,"France","right",10,30,1910,0.19,0.24,0.19,0.14,1.55,0.71,619,80.9,51,36,16,13,363,0,0,0
"Ligue 1","OGC Nice","Justin Kluivert","Left Winger",22,"Netherlands","both",14,21,832,0.165,0.055,0.225,0.07,3.365,0.385,179,61.85,14,2.5,5.5,1.5,67,0,0,0
"Ligue 1","OGC Nice","Amine Gouiri","Centre-Forward",21,"France","right",45,34,2747,0.39,0.23,0.46,0.17,2.46,0.95,881,76,80,34,43,16,356,0,0,0
"Ligue 1","OGC Nice","Kasper Dolberg","Centre-Forward",24,"Denmark","right",20,25,1928,0.28,0.09,0.35,0.05,1.68,0.79,260,79,10,7,21,4,264,0,0,0
"Ligue 1","OGC Nice","Andy Delort","Centre-Forward",30,"Algeria","right",13,30,2482,0.54,0.33,0.39,0.21,3.3,1.23,556,62.1,70,18,12,4,239,0,0,0
"Ligue 1","OGC Nice","Evann Guessand","Centre-Forward",20,"France","right",2,3,29,0,0,0.29,0,3.1,3.1,2,50,0,0,0,1,18,0,0,0
"Ligue 1","Stade Rennais FC","Alfred Gomis","Goalkeeper",28,"Senegal","right",8,27,2430,0,0,0,0,0,0,655,71.9,1,0,0,0,2,1.57,70.35,11.35
"Ligue 1","Stade Rennais FC","Romain Salin","Goalkeeper",37,"France","left",0.5,15,1350,0,0,0,0,0,0,409,75.2,2,0,0,0,5,0.93,74.1,33.3
"Ligue 1","Stade Rennais FC","Loïc Badé","Centre-Back",21,"France","right",16,31,2610,0,0,0.02,0.01,0.38,0.1,1667,88.2,80,71,56,52,314,0,0,0
"Ligue 1","Stade Rennais FC","Nayef Aguerd","Centre-Back",25,"Morocco","left",9,35,3147,0.09,0.03,0.08,0.03,0.83,0.17,2430,91.4,136,55,43,39,270,0,0,0
"Ligue 1","Stade Rennais FC","Adrien Truffert","Left-Back",20,"France","left",11,29,1951,0.05,0.14,0.07,0.09,1.06,0.14,1083,84,80,39,47,18,309,0,0,0
"Ligue 1","Stade Rennais FC","Birger Meling","Left-Back",27,"Norway","left",6,26,2328,0.08,0.12,0.03,0.1,0.5,0.23,1064,81.4,104,61,81,39,368,0,0,0
"Ligue 1","Stade Rennais FC","Hamari Traoré","Right-Back",29,"Mali","right",8,35,3000,0.03,0.03,0.04,0.1,0.72,0.15,2034,83.3,196,74,61,61,391,0,0,0
"Ligue 1","Stade Rennais FC","Baptiste Santamaria","Defensive Midfield",26,"France","right",14,33,2479,0.02,0.04,0.1,0.05,1.59,0.665,948,82.1,107,37,29,25.5,282.5,0,0,0
"Ligue 1","Stade Rennais FC","Lesley Ugochukwu","Defensive Midfield",17,"France","-",2.5,3,65,0,0,0.09,0,2.77,0,34,94.4,1,2,1,1,20,0,0,0
"Ligue 1","Stade Rennais FC","Benjamin Bourigeaud","Central Midfield",27,"France","right",15,37,2552,0.21,0.18,0.2,0.19,2.26,0.85,1453,77.3,178,40,50,23,539,0,0,0
"Ligue 1","Stade Rennais FC","Flavien Tait","Central Midfield",28,"France","right",8,23,1368,0.07,0.2,0.16,0.15,1.58,0.53,695,84.1,69,45,15,24,278,0,0,0
"Ligue 1","Stade Rennais FC","Jonas Martin","Central Midfield",31,"France","right",2.5,12,482,0,0,0,0.03,0,0,340,88.5,22,15,12,9,80,0,0,0
"Ligue 1","Stade Rennais FC","Andy Diouf","Central Midfield",18,"France","left",0.5,1,12,0,0,0,0,0,0,2,50,0,0,0,0,5,0,0,0
"Ligue 1","Stade Rennais FC","Martin Terrier","Left Winger",24,"France","right",14,34,2436,0.33,0.26,0.23,0.17,1.7,0.63,642,80.4,50,34,35,18,518,0,0,0
"Ligue 1","Stade Rennais FC","Jérémy Doku","Right Winger",19,"Belgium","right",25,30,2313,0.08,0.12,0.14,0.14,1.4,0.27,790,81.4,98,51,19,12,439,0,0,0
"Ligue 1","Stade Rennais FC","Gaëtan Laborde","Centre-Forward",27,"France","left",18,38,3256,0.44,0.22,0.32,0.13,2.79,1.16,613,66.8,74,53,42,16,518,0,0,0
"Ligue 1","Stade Rennais FC","Serhou Guirassy","Centre-Forward",25,"France","right",9,27,1764,0.51,0.05,0.41,0.16,2.7,1.22,384,77.3,27,5,14,5,215,0,0,0
"Ligue 1","Stade Rennais FC","Matthis Abline","Centre-Forward",18,"France","right",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ligue 1","RC Lens","Wuilker Fariñez","Goalkeeper",23,"Venezuela","right",2.5,3,107,0,0,0,0,0,0,17,63,0,0,0,0,0,2.52,66.7,0
"Ligue 1","RC Lens","Jean-Louis Leca","Goalkeeper",36,"France","right",0.6,37,3313,0,0,0,0,0,0,699,67.8,0,0,0,0,9,1.39,68,21.6
"Ligue 1","RC Lens","Facundo Medina","Centre-Back",22,"Argentina","left",10,24,2007,0.09,0,0.04,0.02,0.4,0.18,1358,87.2,139,46,53,37,240,0,0,0
"Ligue 1","RC Lens","Jonathan Gradit","Centre-Back",29,"France","right",4,33,2823,0,0.03,0,0.02,0.06,0,1520,88.3,163,63,40,48,314,0,0,0
"Ligue 1","RC Lens","Massadio Haidara","Left-Back",29,"Mali","left",2.5,25,2132,0.08,0.04,0.1,0.1,0.55,0.17,1009,82.1,96,58,59,32,373,0,0,0
"Ligue 1","RC Lens","Cheick Doucouré","Defensive Midfield",21,"Mali","right",9,33,2627,0.07,0.03,0.04,0.06,1.2,0.17,1273,87,136,89,38,55,471,0,0,0
"Ligue 1","RC Lens","Yannick Cahuzac","Defensive Midfield",36,"France","right",0.4,30,2252,0.04,0,0.07,0.02,0.32,0.08,755,84.3,67,36,31,30,298,0,0,0
"Ligue 1","RC Lens","Seko Fofana","Central Midfield",26,"Cote d'Ivoire","right",18,30,2309,0.08,0.12,0.12,0.09,1.56,0.47,1072,85.8,87,22,37,32,347,0,0,0
"Ligue 1","RC Lens","Jonathan Clauss","Right Midfield",29,"France","right",10,33,2521,0.11,0.21,0.06,0.22,1.25,0.5,1015,72.3,124,54,55,43,342,0,0,0
"Ligue 1","RC Lens","Gaël Kakuta","Attacking Midfield",30,"DR Congo","left",7,35,2394,0.41,0.19,0.43,0.24,1.69,0.3,853,73,133,42,29,23,484,0,0,0
"Ligue 1","RC Lens","David Costa","Attacking Midfield",20,"Portugal","left",2,8,158,0.57,0.57,0.43,0.07,1.14,0.57,45,75,6,6,3,0,30,0,0,0
"Ligue 1","RC Lens","Arnaud Kalimuendo","Centre-Forward",19,"France","right",12,29,1291,0.26,0.11,0.455,0.125,2.415,1.245,249,83.6,14,3.5,4,0.5,107.5,0,0,0
"Ligue 1","RC Lens","Ignatius Ganago","Centre-Forward",22,"Cameroon","right",7,24,1304,0.48,0,0.48,0.07,2.76,1.24,203,71.7,12,3,9,10,156,0,0,0
"Ligue 1","RC Lens","Florian Sotoca","Centre-Forward",31,"France","right",2.5,33,2413,0.3,0.11,0.37,0.14,2.57,0.67,654,71.1,83,30,36,8,357,0,0,0
"Ligue 1","RC Lens","Corentin Jean","Centre-Forward",26,"France","right",1.5,23,580,0.16,0.16,0.2,0.07,3.41,1.55,129,75.4,10,9,4,2,101,0,0,0
"Ligue 1","Montpellier HSC","Jonas Omlin","Goalkeeper",27,"Switzerland","right",8,31,2673,0,0,0,0,0,0,701,71.4,1,0,0,0,4,1.72,72.8,6.5
"Ligue 1","Montpellier HSC","Dimitry Bertaud","Goalkeeper",23,"France","right",1.2,9,745,0,0,0,0,0,0,217,69.3,0,0,0,0,1,1.33,75,42.9
"Ligue 1","Montpellier HSC","Mamadou Sakho","Centre-Back",31,"France","left",5,4,276,0,0,0.01,0,0.33,0,72,87.8,3,4,3,0,14,0,0,0
"Ligue 1","Montpellier HSC","Pedro Mendes","Centre-Back",31,"Portugal","right",5,22,1626,0.11,0,0.05,0.01,0.44,0.17,678,84.5,39,35,33,26,183,0,0,0
"Ligue 1","Montpellier HSC","Nicolas Cozza","Left-Back",22,"France","left",4,20,1369,0,0,0.02,0.03,0.07,0,486,79.7,45,39,35,21,182,0,0,0
"Ligue 1","Montpellier HSC","Ambroise Oyongo","Left-Back",30,"Cameroon","left",2,13,558,0.16,0.16,0.02,0.04,0.16,0.16,232,75.6,23,14,15,2,66,0,0,0
"Ligue 1","Montpellier HSC","Junior Sambia","Right-Back",25,"France","right",5.5,36,2448,0.04,0.22,0.04,0.09,0.7,0.29,1035,78.9,128,53,45,34,288,0,0,0
"Ligue 1","Montpellier HSC","Arnaud Souquet","Right-Back",29,"France","right",2.8,23,1224,0.07,0.07,0.01,0.04,0.44,0.15,486,75,51,53,34,19,240,0,0,0
"Ligue 1","Montpellier HSC","Joris Chotard","Defensive Midfield",20,"France","right",9,29,1165,0,0,0.06,0.03,0.62,0.23,274,72.1,24,22,12,17,185,0,0,0
"Ligue 1","Montpellier HSC","Téji Savanier","Central Midfield",29,"France","right",12,27,2165,0.21,0.21,0.24,0.24,2.24,0.67,875,70.4,136,61,32,40,461,0,0,0
"Ligue 1","Montpellier HSC","Florent Mollet","Central Midfield",30,"France","right",7,34,2355,0.11,0.19,0.13,0.13,1.95,0.61,1055,83.3,101,22,27,29,315,0,0,0
"Ligue 1","Montpellier HSC","Jordan Ferri","Central Midfield",29,"France","right",5,34,2577,0,0.1,0.01,0.05,0.14,0.07,1402,85.8,152,82,37,17,578,0,0,0
"Ligue 1","Montpellier HSC","Mihailo Ristic","Left Midfield",26,"Serbia","left",2.5,34,2236,0,0.08,0.03,0.06,0.81,0.24,983,77.7,96,60,51,29,291,0,0,0
